위도,경도,순번,기관분류,기관명,기관주소_도로명,의료기관분류,지역,대표전화,대표전화2,팩스번호,기준일자
35.8177804,128.539322,586,의원,박앤리피부과의원,"대구광역시 달서구 월곡로 260, 5층 (상인동)",응급의료기관이외,대구,053-644-7755,053-644-7755,053-644-7756,2024-05-20
35.80796401,128.5354933,587,의원,박의수피부과의원,"대구광역시 달서구 도원로 20, 402호 (도원동, 전원빌딩)",응급의료기관이외,대구,053-637-7477,053-637-7477,053-636-2123,2024-05-20
35.85450681,128.5498567,588,의원,박재호내과의원,대구광역시 달서구 달구벌대로 1680 (두류동),응급의료기관이외,대구,053-621-1727,053-621-1727,053-621-1728,2024-05-20
35.81266296,128.5448312,589,의원,박정국내과의원,대구광역시 달서구 월곡로 184 (상인동),응급의료기관이외,대구,053-632-5577,053-632-5577,053-642-6939,2024-05-20
35.85404428,128.5485138,590,의원,박종수신경외과의원,"대구광역시 달서구 달구벌대로 1666, 2층 205호 (두류동)",응급의료기관이외,대구,053-657-9201,053-657-9201,053-656-9202,2024-05-20
35.81910639,128.5370845,591,의원,박혜란유외과의원,"대구광역시 달서구 월배로 219, 603호 (상인동)",응급의료기관이외,대구,053-634-6075,053-634-6075,053-634-6085,2024-05-20
35.85675225,128.5554746,592,의원,밝은눈안과의원,"대구광역시 달서구 달구벌대로 1738, 2층 (두류동)",응급의료기관이외,대구,053-654-9660,053-654-9660,053-654-8760,2024-05-20
35.85629823,128.5542535,593,의원,방성혁이비인후과의원,"대구광역시 달서구 달구벌대로 1726, 4층 (두류동)",응급의료기관이외,대구,053-621-7701,053-621-7701,050-4190-7049,2024-05-20
35.83686255,128.547067,594,의원,배덕수내과의원,대구광역시 달서구 구마로 176 (본동),응급의료기관이외,대구,053-623-4634,053-623-4634,053-623-4698,2024-05-20
35.821599,128.5207763,595,의원,베러미의원,"대구광역시 달서구 조암로 5, 4층 (월성동)",응급의료기관이외,대구,053-719-0680,053-719-0680,053-719-0681,2024-05-20
35.85015341,128.5339066,596,의원,베스트정형외과의원,"대구광역시 달서구 달구벌대로 1525, 1,2,7층 (죽전동)",응급의료기관이외,대구,053-559-7582,053-559-7582,070-4151-3419,2024-05-20
35.85509689,128.5037918,597,의원,본즈정형외과의원,"대구광역시 달서구 계대동문로 106, 1,2층(이곡동)",응급의료기관이외,대구,053-262-7575,053-262-7575,053-285-7555,2024-05-20
35.81545362,128.5295127,598,의원,부강외과의원,"대구광역시 달서구 월배로 138, 6층 (진천동)",응급의료기관이외,대구,053-638-7575,053-638-7575,053-638-7579,2024-05-20
35.85553499,128.5088986,599,의원,부부내과가정의학과의원,대구광역시 달서구 이곡공원로 13 (이곡동),응급의료기관이외,대구,053-592-0885,053-592-0885,053-592-0886,2024-05-20
35.81812444,128.5389813,600,의원,뷰시스의원,"대구광역시 달서구 월곡로 266, 5층(상인동)",응급의료기관이외,대구,053-636-0266,053-636-0266,053-636-0265,2024-05-20
35.8195135,128.5387583,601,의원,비너스여성의원,"대구광역시 달서구 월배로 233, 5층 (상인동)",응급의료기관이외,대구,053-634-7742,053-634-7742,053-635-7743,2024-05-20
35.85015341,128.5339066,602,의원,비앤비뇨의학과의원,"대구광역시 달서구 달구벌대로 1525, 3층(죽전동)",응급의료기관이외,대구,053-552-2525,053-552-2525,053-552-2527,2024-05-20
35.82418426,128.5261621,603,의원,비타민나무의원,"대구광역시 달서구 조암로 39, 7층 (월성동)",응급의료기관이외,대구,053-719-0199,053-719-0199,053-719-0198,2024-05-20
35.83547125,128.5556136,604,의원,비타민신통의원,"대구광역시 달서구 월배로 473, 4층 (송현동)",응급의료기관이외,대구,053-656-3535,053-656-3535,053-656-3534,2024-05-20
35.84308719,128.5418959,605,의원,뿡뿡이연합소아청소년과의원,"대구광역시 달서구 장기로 167, 제223동 201-1호 (본리동, 성당레미안이편안세상)",응급의료기관이외,대구,053-626-9119,053-626-9119,053-624-9119,2024-05-20
35.83865726,128.4906036,606,의원,사단법인대한산업보건협회대구의원,"대구광역시 달서구 성서공단로15길 40, 2,3,4층 (호림동)",응급의료기관이외,대구,053-592-4901,053-592-4901,053-592-4905,2024-05-20
35.84945213,128.5274033,607,의원,사랑가득의원,"대구광역시 달서구 달구벌대로 1467, 1층 (용산동, 성서홈플러스)",응급의료기관이외,대구,053-555-8276,053-555-8276,053-554-8276,2024-05-20
35.85204734,128.5376835,608,의원,사랑모아마취통증의학과의원,"대구광역시 달서구 와룡로 218, 2~4층 (죽전동)",응급의료기관이외,대구,053-559-3535,053-559-3535,053-559-3311,2024-05-20
35.85842197,128.5741205,609,의원,사회복지법인전석복지재단소망의원,대구광역시 달서구 성당로 291 (두류동),응급의료기관이외,대구,053-656-8508,053-656-8508,053-627-8508,2024-05-20
35.84376372,128.5337419,610,의원,삼성내과의원,대구광역시 달서구 장기로 244,응급의료기관이외,대구,053-566-7582,053-566-7582,053-563-7583,2024-05-20
35.83755118,128.5502153,611,의원,삼성정형외과의원,"대구광역시 달서구 구마로 205, 3층 (성당동)",응급의료기관이외,대구,053-622-8275,053-622-8275,053-627-9414,2024-05-20
35.81758446,128.5327472,612,의원,상이비인후과의원,"대구광역시 달서구 월배로 175, (상인동)",응급의료기관이외,대구,053-384-0700,053-384-0700,053-289-0701,2024-05-20
35.81323018,128.5449679,613,의원,상인내과의원,"대구광역시 달서구 상인서로 39, 111동 201호 (상인동, 동서아파트상가)",응급의료기관이외,대구,053-636-7587,053-636-7587,053-637-7587,2024-05-20
35.81850138,128.5373349,614,의원,상인마디재활의학과의원,"대구광역시 달서구 월배로 218, 2층 (상인동)",응급의료기관이외,대구,053-634-8200,053-634-8200,053-634-2882,2024-05-20
35.80861844,128.5521729,615,의원,상인백세의원,"대구광역시 달서구 상화로 371, 110동 204호 (상인동, 비둘기에이상가)",응급의료기관이외,대구,053-636-2119,053-636-2119,053-636-2116,2024-05-20
35.8195135,128.5387583,616,의원,상인속편한내과의원,"대구광역시 달서구 월배로 233, 3층 (상인동)",응급의료기관이외,대구,053-644-7585,053-644-7585,053-642-7584,2024-05-20
35.819324,128.5307226,617,의원,상인신정형외과의원,"대구광역시 달서구 상원로 121, 1·4·5층 (상인동)",응급의료기관이외,대구,053-639-0119,053-639-0119,,2024-05-20
35.8177804,128.539322,618,의원,상인연합정형외과의원,대구광역시 달서구 월곡로 260 (상인동),응급의료기관이외,대구,053-644-8575,053-644-8575,053-644-8576,2024-05-20
35.81910639,128.5370845,619,의원,상인제이스성형외과의원,"대구광역시 달서구 월배로 219, 6층 (상인동)",응급의료기관이외,대구,053-644-1175,053-644-1175,053-638-5540,2024-05-20
35.82115374,128.5286764,620,의원,상쾌한이비인후과의원,대구광역시 달서구 조암남로 41 (월성동),응급의료기관이외,대구,053-634-5118,053-634-5118,053-634-5117,2024-05-20
35.81545362,128.5295127,621,의원,샘편한내과의원,"대구광역시 달서구 월배로 138, 4층 (진천동)",응급의료기관이외,대구,053-635-0660,053-635-0660,053-635-0661,2024-05-20
35.85394679,128.5461771,622,의원,서남경대비뇨의학과의원,"대구광역시 달서구 달구벌대로 1647, 7층 (감삼동)",응급의료기관이외,대구,053-526-7900,053-526-7900,053-526-7901,2024-05-20
35.85345697,128.5448784,623,의원,서남내과의원,대구광역시 달서구 달구벌대로 1633 (감삼동),응급의료기관이외,대구,053-556-1383,053-556-1383,053-556-0383,2024-05-20
35.85448216,128.5473654,624,의원,서남안과의원,"대구광역시 달서구 달구벌대로 1659, 3층(감삼동)",응급의료기관이외,대구,053-555-1500,053-555-1500,053-555-1501,2024-05-20
35.85345697,128.5448784,625,의원,서남정형외과의원,"대구광역시 달서구 달구벌대로 1633, 1층,4층 (감삼동)",응급의료기관이외,대구,053-564-0119,053-564-0119,053-563-8812,2024-05-20
35.85383073,128.5459327,626,의원,서대구내과의원,"대구광역시 달서구 달구벌대로 1643, 2층 (감삼동)",응급의료기관이외,대구,053-555-0066,053-555-0066,053-555-6866,2024-05-20
35.81502563,128.5284586,627,의원,서대구제통마취과의원,대구광역시 달서구 월배로 130 (진천동),응급의료기관이외,대구,053-643-0020,053-643-0020,053-643-0020,2024-05-20
35.84019229,128.544245,628,의원,서대규제니스의원,"대구광역시 달서구 당산로 35, 2층 (본리동)",응급의료기관이외,대구,053-527-5305,053-527-5305,053-527-5305,2024-05-20
35.8370371,128.5561448,629,의원,서부신세계영상의학과의원,"대구광역시 달서구 구마로 258, 7층 (송현동)",응급의료기관이외,대구,053-656-5566,053-656-5566,053-656-5719,2024-05-20
35.83791698,128.5568815,630,의원,서부연합외과의원,"대구광역시 달서구 구마로 265, 3층 (성당동)",응급의료기관이외,대구,053-657-7575,053-657-7575,053-657-7576,2024-05-20
35.85712201,128.5213204,631,의원,서석주 비뇨기과의원,"대구광역시 달서구 성지로 88, 2층 (용산동)",응급의료기관이외,대구,053-585-5536,053-585-5536,,2024-05-20
35.850369,128.536089,632,의원,서울안과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 6층 604호 (죽전동)",응급의료기관이외,대구,053-568-1010,053-568-1010,053-568-1011,2024-05-20
35.85055599,128.5365995,633,의원,서울척척의원,"대구광역시 달서구 달구벌대로 1551, 4층 403~406호(죽전동)",응급의료기관이외,대구,053-563-7725,053-563-7725,053-563-7726,2024-05-20
35.82364538,128.5458914,634,의원,서정형외과의원,"대구광역시 달서구 월배로 316, 1층 (송현동)",응급의료기관이외,대구,053-624-7585,053-624-7585,053-624-7584,2024-05-20
35.81391552,128.5246888,635,의원,선비뇨기과의원,"대구광역시 달서구 월배로 92, 4층 (진천동, 세결빌딩)",응급의료기관이외,대구,053-638-1166,053-638-1166,053-638-1168,2024-05-20
35.81222903,128.5451159,636,의원,선우신경외과의원,대구광역시 달서구 월곡로 180 (상인동),응급의료기관이외,대구,053-638-7722,053-638-7722,053-638-7723,2024-05-20
35.85048245,128.5719929,637,의원,성당연합정형외과의원,"대구광역시 달서구 성당로 195, 2층 (성당동)",응급의료기관이외,대구,053-625-9119,053-625-9119,053-623-9120,2024-05-20
35.82438159,128.5243262,638,의원,성모에이스정형외과의원,"대구광역시 달서구 조암로 48, 원더풀스파랜드 2층 201호(월성동)",응급의료기관이외,대구,053-634-7575,053-634-7575,053-634-7576,2024-05-20
35.81812857,128.5360487,639,의원,성모여성의원,"대구광역시 달서구 월배로 204, 성모여성병원 2층(상인동)",응급의료기관이외,대구,053-640-1024,053-640-1024,053-641-8600,2024-05-20
35.8548693,128.5086489,640,의원,성서마디정형외과의원,"대구광역시 달서구 이곡공원로 12, 1~2층 (이곡동)",응급의료기관이외,대구,053-585-7582,053-585-7582,053-585-7583,2024-05-20
35.8549399,128.5046876,641,의원,성서산부인과의원,대구광역시 달서구 이곡서로 73 (이곡동),응급의료기관이외,대구,053-582-6305,053-582-6305,053-582-6305,2024-05-20
35.85508885,128.5078329,642,의원,성서속내과의원,"대구광역시 달서구 성서로 420, 202~203호 (이곡동, 성서메가타운)",응급의료기관이외,대구,053-586-7572,053-586-7572,053-586-7571,2024-05-20
35.85509985,128.5052311,643,의원,성서씨엘의원,대구광역시 달서구 계대동문로 116 (이곡동),응급의료기관이외,대구,053-587-8302,053-587-8302,053-587-8825,2024-05-20
35.85512544,128.5055745,644,의원,성서연합외과의원,"대구광역시 달서구 계대동문로 120, 5층 (이곡동)",응급의료기관이외,대구,053-588-0975,053-588-0975,053-588-0975,2024-05-20
35.85512544,128.5055745,645,의원,성서정신과의원,대구광역시 달서구 계대동문로 120 (이곡동),응급의료기관이외,대구,053-582-7733,053-582-7733,053-582-7737,2024-05-20
35.85038003,128.5150764,646,의원,성서정형외과의원,"대구광역시 달서구 달구벌대로 1352, 2층 (이곡동)",응급의료기관이외,대구,053-581-0070,053-581-0070,053-582-0080,2024-05-20
35.85515612,128.5047111,647,의원,성서제일신경외과의원,"대구광역시 달서구 달구벌대로251길 33, 302호 (이곡동)",응급의료기관이외,대구,053-585-7276,053-585-7276,053-588-6734,2024-05-20
35.85496251,128.509991,648,의원,성서제일안과의원,대구광역시 달서구 이곡공원로 24 (이곡동),응급의료기관이외,대구,053-591-8100,053-591-8100,053-591-8105,2024-05-20
35.85495822,128.5109985,649,의원,성서한마음연합소아청소년과의원,대구광역시 달서구 이곡공원로 32 (이곡동),응급의료기관이외,대구,053-586-7766,053-586-7766,053-586-7933,2024-05-20
35.83683839,128.5523357,650,의원,세강안과의원,"대구광역시 달서구 구마로 224, 2층 (송현동)",응급의료기관이외,대구,053-629-7050,053-629-7050,053-629-7051,2024-05-20
35.83156785,128.5298746,651,의원,세영의원,"대구광역시 달서구 학산로7길 39 2층 (월성동, 월성주공3단지아파트)",응급의료기관이외,대구,053-571-3212,053-571-3212,053-571-3214,2024-05-20
35.8574945,128.512277,652,의원,소망가정의학과의원,"대구광역시 달서구 선원남로 99 (이곡동, 한빛마을상가)",응급의료기관이외,대구,053-587-2313,053-587-2313,053-587-2312,2024-05-20
35.84333082,128.5358201,653,의원,속보는연합의원,"대구광역시 달서구 장기로 225, 2층(장기동)",응급의료기관이외,대구,053-566-1088,053-566-1088,053-566-1089,2024-05-20
35.81392961,128.5214576,654,의원,속시원곽앤이내과의원,"대구광역시 달서구 월배로 63, 4층 (진천동)",응급의료기관이외,대구,053-643-3900,053-643-3900,053-643-3902,2024-05-20
35.83421382,128.5307667,655,의원,속시원이재성내과의원,"대구광역시 달서구 학산로7길 67, 2,3층 (본동)",응급의료기관이외,대구,053-635-7520,053-635-7520,053-635-7521,2024-05-20
35.81666535,128.5224494,656,의원,속튼튼내과의원,대구광역시 달서구 진천로 93 (대천동),응급의료기관이외,대구,053-633-3000,053-633-3000,053-644-3004,2024-05-20
35.85378067,128.4995541,657,의원,속편안연합의원,"대구광역시 달서구 신당로 63, 상가2-2,2-3호(신당동)",응급의료기관이외,대구,053-588-8575,053-588-8575,0303-3440-8575,2024-05-20
35.81728008,128.5322804,658,의원,속플러스내과의원,"대구광역시 달서구 월배로 169, 2층 (진천동)",응급의료기관이외,대구,053-634-6030,053-634-6030,050-4428-2130,2024-05-20
35.80717774,128.5359638,659,의원,손이비인후과의원,"대구광역시 달서구 도원로 29, 2층 (도원동)",응급의료기관이외,대구,053-634-5556,053-634-5556,053-634-0812,2024-05-20
35.85350143,128.5450115,660,의원,손창헌산부인과의원,대구광역시 달서구 달구벌대로 1635 (감삼동),응급의료기관이외,대구,053-556-3330,053-556-3330,053-557-4777,2024-05-20
35.850369,128.536089,661,의원,송마음정신건강의학과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 602호 (죽전동)",응급의료기관이외,대구,053-522-6688,053-522-6688,053-522-6699,2024-05-20
35.82432872,128.5422882,662,의원,송현내과의원,"대구광역시 달서구 송현로 103 (송현동, 우방상가)",응급의료기관이외,대구,053-642-7200,053-642-7200,053-642-7201,2024-05-20
35.83547125,128.5556136,663,의원,송현정형외과의원,"대구광역시 달서구 월배로 473, 2층 (송현동)",응급의료기관이외,대구,053-626-1191,053-626-1191,053-626-1198,2024-05-20
35.81910639,128.5370845,664,의원,수연합내과의원,"대구광역시 달서구 월배로 219, 501,502호 (상인동)",응급의료기관이외,대구,053-642-7575,053-642-7575,053-642-7595,2024-05-20
35.85450681,128.5498567,665,의원,수외과의원,대구광역시 달서구 달구벌대로 1680 (두류동),응급의료기관이외,대구,053-656-7577,053-656-7577,053-656-7599,2024-05-20
35.81391552,128.5246888,666,의원,수이비인후과의원,"대구광역시 달서구 월배로 92, 5층 (진천동)",응급의료기관이외,대구,053-635-8575,053-635-8575,053-636-8577,2024-05-20
35.85378067,128.4995541,667,의원,수제통의원,대구광역시 달서구 신당로 63(신당동),응급의료기관이외,대구,053-591-8700,053-591-8700,053-591-8701,2024-05-20
35.850369,128.536089,668,의원,숨튼이비인후과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 205호(죽전동)",응급의료기관이외,대구,053-633-7575,053-633-7575,053-633-7574,2024-05-20
35.82255595,128.5476104,669,의원,숨편한내과의원,"대구광역시 달서구 송현로 42, 2층 (송현동)",응급의료기관이외,대구,053-626-3614,053-626-3614,053-627-3614,2024-05-20
35.84541093,128.5442586,670,의원,스마일 마취통증의학과의원,"대구광역시 달서구 당산로 89, 2층(감삼동)",응급의료기관이외,대구,053-553-8575,053-553-8575,053-553-8577,2024-05-20
35.85425935,128.5100197,671,의원,스마트의원,"대구광역시 달서구 이곡동로 23, 4층 401호 (이곡동)",응급의료기관이외,대구,053-582-2727,053-582-2727,053-582-3773,2024-05-20
35.82551999,128.5298564,672,의원,스마트정형외과의원,"대구광역시 달서구 월곡로 379, 4층 401,402,403호 (월성동)",응급의료기관이외,대구,053-644-8811,053-644-8811,053-644-8812,2024-05-20
35.84811532,128.5280476,673,의원,시원이비인후과의원,"대구광역시 달서구 한들로 23, 3층 (장기동)",응급의료기관이외,대구,053-525-8275,053-525-8275,053-525-8274,2024-05-20
35.85215632,128.5434966,674,의원,시티비뇨기과의원,"대구광역시 달서구 달구벌대로 1616, 2층 (감삼동)",응급의료기관이외,대구,053-565-7500,053-565-7500,053-565-7501,2024-05-20
35.85389318,128.5480478,675,의원,시티이비인후과의원,"대구광역시 달서구 달구벌대로 1664, 2층 (감삼동)",응급의료기관이외,대구,053-638-0298,053-638-0298,0504-419-0298,2024-05-20
35.85404428,128.5485138,676,의원,신대구정신건강의학과의원,"대구광역시 달서구 달구벌대로 1666, 감삼스퀘어 4층 404·405호 (두류동)",응급의료기관이외,대구,053-566-0364,053-566-0364,053-566-0365,2024-05-20
35.85502574,128.5120729,677,의원,신상근이비인후과의원,"대구광역시 달서구 이곡공원로 42, 2층 (이곡동)",응급의료기관이외,대구,053-593-1192,053-593-1192,050-4263-1863,2024-05-20
35.85683239,128.5556855,678,의원,신세계영상의학과의원,대구광역시 달서구 달구벌대로 1740 (두류동),응급의료기관이외,대구,053-621-0100,053-621-0100,053-629-3516,2024-05-20
35.85509985,128.5052311,679,의원,신세계이비인후과의원,대구광역시 달서구 계대동문로 116 (이곡동),응급의료기관이외,대구,053-583-0069,053-583-0069,053-583-0069,2024-05-20
35.8431634,128.5392376,680,의원,신세계재활의학과의원,"대구광역시 달서구 장기로 193, 2층 (본리동)",응급의료기관이외,대구,053-521-2500,053-521-2500,053-521-2501,2024-05-20
35.83016759,128.5505848,681,의원,신세계정형외과의원,"대구광역시 달서구 월배로 397, 1,2층 (송현동)",응급의료기관이외,대구,053-657-8575,053-657-8575,053-657-8572,2024-05-20
35.85632886,128.5213152,682,의원,신왕식내과의원,대구광역시 달서구 성지로 80 (용산동),응급의료기관이외,대구,053-588-7642,053-588-7642,053-586-7642,2024-05-20
35.82438159,128.5243262,683,의원,신월성정신건강의학과의원,"대구광역시 달서구 조암로 48, 월더풀스파랜드 3층 307호(월성점)",응급의료기관이외,대구,053-641-0114,053-641-0114,053-641-0115,2024-05-20
35.81266296,128.5448312,684,의원,신태현이비인후과의원,"대구광역시 달서구 월곡로 184, 303호 (상인동, 리빙프리자)",응급의료기관이외,대구,053-641-7222,053-641-7222,053-641-7229,2024-05-20
35.81850138,128.5373349,685,의원,심안과의원,"대구광역시 달서구 월배로 218, 6,7층 (상인동)",응급의료기관이외,대구,053-635-3600,053-635-3600,053-635-3603,2024-05-20
35.85158476,128.5052088,686,의원,아세아정형외과의원,대구광역시 달서구 달구벌대로 1260 (이곡동),응급의료기관이외,대구,053-582-5400,053-582-5400,053-582-0660,2024-05-20
35.81449849,128.5274038,687,의원,아이자람소아청소년과의원,"대구광역시 달서구 월배로 120, 서호메디컬타워 3층 301호 (진천동)",응급의료기관이외,대구,053-215-1243,053-215-1243,053-215-1244,2024-05-20
35.85125915,128.5076091,688,의원,안도환비뇨기과의원,대구광역시 달서구 달구벌대로 1282 (이곡동),응급의료기관이외,대구,053-582-4871,053-582-4871,053-588-7272,2024-05-20
35.85848879,128.5302756,689,의원,안주선이비인후과의원,"대구광역시 달서구 용산로 235, 2층 (용산동)",응급의료기관이외,대구,053-521-1184,053-521-1184,,2024-05-20
35.85496251,128.509991,690,의원,에스(S)사랑마취통증의학과의원,"대구광역시 달서구 이곡공원로 24, 2층 (이곡동)",응급의료기관이외,대구,053-585-3007,053-585-3007,053-585-3005,2024-05-20
35.8143172,128.5218129,691,의원,에스척정형외과의원,"대구광역시 달서구 월배로 63, 2층 (진천동)",응급의료기관이외,대구,053-213-5005,053-213-5005,053-213-5006,2024-05-20
35.85508885,128.5078329,692,의원,에스피부과의원,대구광역시 달서구 성서로 420 (이곡동),응급의료기관이외,대구,053-584-7582,053-584-7582,053-584-7587,2024-05-20
35.85508798,128.5059064,693,의원,엘르산부인과의원,"대구광역시 달서구 계대동문로 124, 5층 (이곡동)",응급의료기관이외,대구,053-593-9000,053-593-9000,053-593-9003,2024-05-20
35.81850138,128.5373349,694,의원,엘린의원,대구광역시 달서구 월배로 218 (상인동),응급의료기관이외,대구,053-564-7588,053-564-7588,053-632-7337,2024-05-20
35.850369,128.536089,695,의원,여상목내과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워(죽전동)",응급의료기관이외,대구,053-551-0808,053-551-0808,053-551-0807,2024-05-20
35.82811673,128.5316889,696,의원,여인석내과의원,대구광역시 달서구 학산로7길 5 (월성동),응급의료기관이외,대구,053-633-9779,053-633-9779,053-633-9780,2024-05-20
35.85424897,128.5103407,697,의원,여준기내과의원,대구광역시 달서구 이곡동로 25 (이곡동),응급의료기관이외,대구,053-592-7100,053-592-7100,053-591-7101,2024-05-20
35.85427987,128.5094331,698,의원,연세연합의원,대구광역시 달서구 이곡동로 17,응급의료기관이외,대구,053-565-8275,053-565-8275,053-565-8274,2024-05-20
35.85359081,128.5451782,699,의원,영남안과의원,대구광역시 달서구 달구벌대로 1637 (감삼동),응급의료기관이외,대구,053-566-5063,053-566-5063,053-566-5073,2024-05-20
35.81212305,128.5366389,700,의원,영남연합의원,대구광역시 달서구 상원로 24 (상인동),응급의료기관이외,대구,053-631-5656,053-631-5656,053-631-5625,2024-05-20
35.83675725,128.5542943,701,의원,영남정형외과의원,대구광역시 달서구 구마로 242(송현동),응급의료기관이외,대구,053-656-6555,053-656-6555,053-652-1019,2024-05-20
35.84334216,128.5312483,702,의원,영이비인후과의원,"대구광역시 달서구 장기로 265, 2층 (장기동)",응급의료기관이외,대구,053-571-7575,053-571-7575,053-571-7574,2024-05-20
35.85509985,128.5052311,703,의원,영재산부인과의원,"대구광역시 달서구 계대동문로 116, 4층 (이곡동)",응급의료기관이외,대구,053-586-7582,053-586-7582,053-583-7583,2024-05-20
35.85934983,128.5704513,704,의원,영진의료소비자생활협동조합 중앙연합의원,"대구광역시 달서구 두류길 76, 1층 (두류동)",응급의료기관이외,대구,053-653-2401,053-653-2401,053-653-2402,2024-05-20
35.82531787,128.5266344,705,의원,예담소아청소년과의원,"대구광역시 달서구 조암로 28, 3층 302호 (월성동, L타워)",응급의료기관이외,대구,053-633-1415,053-633-1415,053-632-1416,2024-05-20
35.83791698,128.5568815,706,의원,예스연합비뇨기과의원,"대구광역시 달서구 구마로 265, 4층 (성당동)",응급의료기관이외,대구,053-626-7766,053-626-7766,053-626-7790,2024-05-20
35.84087668,128.5443825,707,의원,예일이비인후과의원,"대구광역시 달서구 당산로 39, 상가204호 (본리동)",응급의료기관이외,대구,053-568-8575,053-568-8575,053-568-8576,2024-05-20
35.85602251,128.5534544,708,의원,오감성형외과의원,대구광역시 달서구 달구벌대로 1718 (두류동),응급의료기관이외,대구,053-654-5119,053-654-5119,053-625-8225,2024-05-20
35.84955946,128.5357182,709,의원,오라클피부과의원,"대구광역시 달서구 달구벌대로 1542, 8층 (감삼동)",응급의료기관이외,대구,053-522-7791,053-522-7791,053-522-7793,2024-05-20
35.8542145,128.5467657,710,의원,오명진속내과의원,"대구광역시 달서구 달구벌대로 1653, 2층(감삼동)",응급의료기관이외,대구,053-558-8575,053-558-8575,053-558-8576,2024-05-20
35.850369,128.536089,711,의원,오상호재활의학과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 404호 (죽전동)",응급의료기관이외,대구,053-562-7582,053-562-7582,053-562-7581,2024-05-20
35.86094793,128.5736516,712,의원,오영철내과의원,대구광역시 달서구 명덕로 17 (두류동),응급의료기관이외,대구,053-628-7500,053-628-7500,053-628-2662,2024-05-20
35.8398497,128.5442648,713,의원,오해일여성의원,대구광역시 달서구 당산로 27 (본리동),응급의료기관이외,대구,053-527-7167,053-527-7167,053-527-7167,2024-05-20
35.81391552,128.5246888,714,의원,온누리안과의원,대구광역시 달서구 월배로 92 (진천동),응급의료기관이외,대구,053-642-0537,053-642-0537,053-642-9735,2024-05-20
35.81449849,128.5274038,715,의원,올바른마취통증의학과의원,"대구광역시 달서구 월배로 120, 3층 302호 (진천동)",응급의료기관이외,대구,053-633-8275,053-633-8275,053-633-8280,2024-05-20
35.83762484,128.5557394,716,의원,와우이비인후과의원,"대구광역시 달서구 구마로 255, 3층 (성당동)",응급의료기관이외,대구,053-654-2052,053-654-2052,053-651-2052,2024-05-20
35.81758446,128.5327472,717,의원,완쾌신경과의원,"대구광역시 달서구 월배로 175, 우리빌딩 3,7층 302,701,702호 (상인동)",응급의료기관이외,대구,053-642-2123,053-642-2123,053-642-2103,2024-05-20
35.8501251,128.5301312,718,의원,용산마취통증의학과의원,대구광역시 달서구 용산로 141 (용산동),응급의료기관이외,대구,053-522-8257,053-522-8257,053-521-8275,2024-05-20
35.85689673,128.5213078,719,의원,용산삼성내과의원,대구광역시 달서구 성지로 86 (용산동),응급의료기관이외,대구,053-588-5575,053-588-5575,053-588-5576,2024-05-20
35.85718832,128.5308537,720,의원,용산정형외과의원,"대구광역시 달서구 용산로 220,2층(용산동)",응급의료기관이외,대구,053-524-1190,053-524-1190,053-524-1192,2024-05-20
35.8501251,128.5301312,721,의원,우리들의신경외과의원,대구광역시 달서구 용산로 141 (용산동),응급의료기관이외,대구,053-562-0075,053-562-0075,053-562-0079,2024-05-20
35.8501251,128.5301312,722,의원,우리안과의원,"대구광역시 달서구 용산로 141, 701호 (용산동, 그랜드엠타워)",응급의료기관이외,대구,053-521-6700,053-521-6700,053-521-6701,2024-05-20
35.79900542,128.5292484,723,의원,우리연합소아청소년과의원,"대구광역시 달서구 한실로6길 98, 2층 202호 (대곡동)",응급의료기관이외,대구,053-631-7187,053-631-7187,053-631-7185,2024-05-20
35.80928928,128.512741,724,의원,우리이비인후과의원,대구광역시 달서구 비슬로 2720 (대곡동),응급의료기관이외,대구,053-635-9030,053-635-9030,050-4471-1952,2024-05-20
35.85259855,128.4777916,725,의원,우종이비인후과의원,"대구광역시 달서구 호산로 143, 3층 (파호동)",응급의료기관이외,대구,053-591-5075,053-591-5075,050-4242-3152,2024-05-20
35.83807918,128.5529974,726,의원,원준의원,"대구광역시 달서구 대명천로 59, 2층 (성당동)",응급의료기관이외,대구,053-657-8085,053-657-8085,053-622-0226,2024-05-20
35.843344,128.536751,727,의원,원팀재활의학과의원,"대구광역시 달서구 장기로 217, 6층 (본리동)",응급의료기관이외,대구,053-525-7570,053-525-7570,053-525-7571,2024-05-20
35.81404722,128.5254864,728,의원,월배이노안과의원,"대구광역시 달서구 월배로 100, 2층 (진천동)",응급의료기관이외,대구,053-635-6800,053-635-6800,053-639-6200,2024-05-20
35.81496073,128.5268204,729,의원,월배정신건강의학과의원,"대구광역시 달서구 월배로 113, 3층 (진천동)",응급의료기관이외,대구,053-636-0088,053-636-0088,053-636-0188,2024-05-20
35.81589672,128.5291837,730,의원,월배제통내과의원,"대구광역시 달서구 월배로 137, 1층 (진천동)",응급의료기관이외,대구,053-631-1191,053-631-1191,053-631-1190,2024-05-20
