위도,경도,번호,구분,업종명,업소명,소재지(도로명),소재지(지번),소재지전화,식단,행정동명,주관부서,기준일자
128.4996265,35.85784488,118,,일반음식점,가인,대구광역시 달서구 성서서로 365-1 (신당동),대구광역시 달서구 신당동 1761-0007 ,053-523-8227,,신당동,대구광역시 달서구 위생과,2024-05-30
128.475755,35.85221088,119,,일반음식점,가자! 마시로 닷컴,대구광역시 달서구 호산로27길 20 (파호동),대구광역시 달서구 파호동 0085-0007 ,053-283-7748,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5523401,35.85551713,120,,일반음식점,가장맛있는족발,"대구광역시 달서구 달구벌대로 1706 (두류동,외1필지(지상1층))",대구광역시 달서구 두류동 494-17 외1필지(지상1층) ,053-628-9285,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.5297207,35.84203765,121,,일반음식점,가장맛있는족발,대구광역시 달서구 대명천로 280 (장기동),대구광역시 달서구 장기동 0820-0011 ,,,장기동,대구광역시 달서구 위생과,2024-05-30
128.5262113,35.82523064,122,,일반음식점,가장맛있는족발 대구월성점,"대구광역시 달서구 조암로 32, 지상1층 110,111호 (월성동, 신월성미소지움)",대구광역시 달서구 월성동 1827 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.505198,35.86036152,123,,일반음식점,가장맛있는족발대구성서점,"대구광역시 달서구 선원로23길 25 (이곡동,(1층))",대구광역시 달서구 이곡동 1316-17 (1층) ,053-591-0858,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.553055,35.84279264,124,,일반음식점,가정식백반,"대구광역시 달서구 야외음악당로 62-1, 1층 (성당동)",대구광역시 달서구 성당동 489-6 ,,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5205733,35.81855243,125,,일반음식점,가창손찐빵만두,"대구광역시 달서구 조암남로 123, 401동 1층 107호 (대천동, 대구월배태영데시앙)",대구광역시 달서구 대천동 497-2 ,053-639-5454,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5077757,35.85442662,126,,일반음식점,가츠라성서롯데시네마점,"대구광역시 달서구 성서로 414 (이곡동,MEGA STAR 303-1)",대구광역시 달서구 이곡동 1244-1 MEGA STAR 303-1 ,053-584-3207,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5280147,35.82175629,127,,일반음식점,각시 (신월성점),"대구광역시 달서구 조암남로 42, 트럼프스타 1층 107,108호 (월성동)",대구광역시 달서구 월성동 1264 트럼프스타 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.536063,35.80761363,128,,일반음식점,간만애온족발,"대구광역시 달서구 도원로 23, 지상1층 105호 (도원동)",대구광역시 달서구 도원동 1436 105호,053-638-5568,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5532985,35.85584718,129,,일반음식점,간받이집,"대구광역시 달서구 달구벌대로344길 10 (두류동,(지상1층))",대구광역시 달서구 두류동 492-8 (지상1층) ,053-623-0079,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.5044772,35.85326943,130,,일반음식점,간사이오뎅,"대구광역시 달서구 달구벌대로251길 11 (이곡동,외 1필지 (쇼핑월드) 117호)",대구광역시 달서구 이곡동 1213-2 외 1필지 (쇼핑월드) 117호 ,053-581-5223,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5272554,35.85949735,131,,일반음식점,간이역 용산역점,대구광역시 달서구 용산큰못길 13 (용산동),대구광역시 달서구 용산동 920-10 ,053-524-3533,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5169767,35.81851678,132,,일반음식점,간이역(대천역점),"대구광역시 달서구 조암남로32길 20-8, 비스타2 1층 106호 (대천동)",대구광역시 달서구 대천동 940 비스타2 ,,,유천동,대구광역시 달서구 위생과,2024-05-30
128.5461115,35.81635218,133,,일반음식점,간이역(상인점),"대구광역시 달서구 상인로 106-1, 1층 (상인동)",대구광역시 달서구 상인동 1536-20 ,053-643-7877,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5262113,35.82523064,134,,일반음식점,간이역(신월성점),"대구광역시 달서구 조암로 32, 신월성 미소지움 1층 113호 (월성동)",대구광역시 달서구 월성동 1826 신월성미소지움 ,053-633-3935,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5106107,35.80837778,135,,일반음식점,간이역(유천역점),대구광역시 달서구 비슬로 2698 (대곡동),대구광역시 달서구 대곡동 14 ,053-641-9288,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5337824,35.83628156,136,,일반음식점,간이역월성역점,대구광역시 달서구 구마로12길 20 (본동),대구광역시 달서구 본동 712-26 ,053-526-9239,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.5331451,35.83191908,137,,일반음식점,간이역월성주공점,"대구광역시 달서구 학산로7길 78, 가동 105호 (월성동, 월성주공4단지상가)",대구광역시 달서구 월성동 270-1 월성주공4단지상가 가동 105호,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5196636,35.80681279,138,,일반음식점,간이역진천역점,대구광역시 달서구 화암로73길 8-14 (대곡동),대구광역시 달서구 대곡동 1017-0004 ,053-634-9233,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5113253,35.85423783,139,,일반음식점,간큰갈비성서이곡점,"대구광역시 달서구 이곡동로 33, 1층 (이곡동)",대구광역시 달서구 이곡동 1250-19 ,053-588-9389,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.4977069,35.85584123,140,,일반음식점,간터베트남쌀국수,"대구광역시 달서구 성서서로69길 35, 1층 (신당동)",대구광역시 달서구 신당동 1786-3 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5319789,35.80233089,141,,일반음식점,갈밭숯불뒷고기,"대구광역시 달서구 갈밭로4길 2-7, 1층 (대곡동)",대구광역시 달서구 대곡동 1078-4 ,053-631-8100,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5331098,35.80073943,142,,일반음식점,갈비 황태자 대곡점,"대구광역시 달서구 갈밭남로 39, 중앙메디컬빌딩 2층 202,203호 (대곡동)",대구광역시 달서구 대곡동 1086 중앙메디컬빌딩 ,053-636-0306,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5320095,35.84825349,143,,일반음식점,갈비동네,"대구광역시 달서구 용산로24길 19 (감삼동,(지상1층))",대구광역시 달서구 감삼동 578-2 (지상1층) ,053-525-5255,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.4901387,35.83709208,144,,일반음식점,갈비둥지,"대구광역시 달서구 달서대로85길 13 (호림동,(지상1층))",대구광역시 달서구 호림동 13-9 (지상1층) ,053-593-5288,,신당동,대구광역시 달서구 위생과,2024-05-30
128.538705,35.84132816,145,,일반음식점,갈비둥지로,"대구광역시 달서구 대명천로 198, 1층 (본리동)",대구광역시 달서구 본리동 83-13 외1필지 ,053-0526-7775,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5259602,35.81038272,146,,일반음식점,갈비로20,"대구광역시 달서구 진천로 15, 1층 (진천동)",대구광역시 달서구 진천동 285-2 외2필지 ,053-633-5992,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5237134,35.82422601,147,,일반음식점,갈비만 대구본점,"대구광역시 달서구 조암로 58 (월성동,(지상1층))",대구광역시 달서구 월성동 1540-4 (지상1층) ,053-643-2040,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5237134,35.82422601,148,,일반음식점,갈비만 정,"대구광역시 달서구 조암로 58, B동 1층 (월성동)",대구광역시 달서구 월성동 1540-4 ,055-634-9233,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5218134,35.82265503,149,,일반음식점,갈비살,"대구광역시 달서구 조암로 89-27, 지상1층 (월성동)",대구광역시 달서구 월성동 1481 (지상1층) ,053-637-0989,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5393297,35.8415815,150,,일반음식점,갈비살맛집,"대구광역시 달서구 대명천로38길 15, 1층 (본리동)",대구광역시 달서구 본리동 81-1 ,053-567-5307,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5215889,35.85840677,151,,일반음식점,갈비짝꿍,"대구광역시 달서구 성지로22길 7 (용산동,(1층))",대구광역시 달서구 용산동 499-11 (1층) ,053-582-6379,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5345634,35.81476997,152,,일반음식점,갈비탕1980,"대구광역시 달서구 상원로 59-1, 지상1층 (상인동)",대구광역시 달서구 상인동 356-7 (지상1층) ,,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.5027418,35.85398504,153,,일반음식점,감골식당,"대구광역시 달서구 이곡서로 37-1, 지상1층 (이곡동)",대구광역시 달서구 이곡동 1204-0003 (지상1층) ,053-587-7026,,이곡2동,대구광역시 달서구 위생과,2024-05-30
128.5174756,35.80868782,154,,일반음식점,감동애(愛)감자탕&동태(대곡점),대구광역시 달서구 상화로 30 (대곡동),대구광역시 달서구 대곡동 77-1 ,053-641-0034,,진천동,대구광역시 달서구 위생과,2024-05-30
128.549112,35.85345912,155,,일반음식점,감동화로,"대구광역시 달서구 당산로38길 9, 1층 (두류동)",대구광역시 달서구 두류동 495-23 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5442272,35.8492956,156,,일반음식점,감삼동 빛의삼원색,"대구광역시 달서구 감삼남길 138, A동 1층 (감삼동)",대구광역시 달서구 감삼동 195-6 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5417519,35.85293201,157,,일반음식점,감삼동찌개집,"대구광역시 달서구 당산로41길 120, 1층 (감삼동)",대구광역시 달서구 감삼동 46-6 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5387681,35.84917641,158,,일반음식점,감삼돼지,"대구광역시 달서구 감삼1길 17, 1층 (감삼동)",대구광역시 달서구 감삼동 144-6 ,053-573-4858,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5469135,35.85082905,159,,일반음식점,감삼막창,"대구광역시 달서구 달구벌대로332길 71, 가동 지상1층 105호 (감삼동, 감삼연립주택)",대구광역시 달서구 감삼동 0119-0001 감삼연립주택 가동 105호,053-622-8476,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5441461,35.84967513,160,,일반음식점,감삼맛집,"대구광역시 달서구 감삼길 116, 1층 (감삼동)",대구광역시 달서구 감삼동 155-4 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5525302,35.85391062,161,,일반음식점,감삼집,"대구광역시 달서구 야외음악당로39서길 22, 1층 (두류동)",대구광역시 달서구 두류동 611-12 ,,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.5458925,35.85240118,162,,일반음식점,감삼칼국수,"대구광역시 달서구 감삼북길 49 (감삼동,(지상1층))",대구광역시 달서구 감삼동 115-53 (지상1층) ,053-655-1181,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5383042,35.81712824,163,,일반음식점,감성족발,"대구광역시 달서구 월곡로51길 14 (상인동,지상1층)",대구광역시 달서구 상인동 1403-8 지상1층 ,053-635-1388,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4940345,35.85775235,164,,일반음식점,감성족발성서점,대구광역시 달서구 계대동문로3길 45 (신당동),대구광역시 달서구 신당동 1708-7 ,053-582-7552,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5468526,35.84826155,165,,일반음식점,감성푸드,"대구광역시 달서구 당산동1길 76, 1층 (성당동)",대구광역시 달서구 성당동 695-111 ,053-655-9235,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5348554,35.81901971,166,,일반음식점,감자(GAMJA),"대구광역시 달서구 월배로 199-16, 1,2층 (상인동)",대구광역시 달서구 상인동 196-8 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5535095,35.85531277,167,,일반음식점,감자공장공장장,"대구광역시 달서구 달구벌대로344길 15-8, 지상1층 (두류동)",대구광역시 달서구 두류동 0490-0008 (지상1층) ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5382958,35.80694525,168,,일반음식점,감주꽁쥬,"대구광역시 달서구 한실로 117, 상가330동 1층 112호 (도원동, 대곡사계절타운)",대구광역시 달서구 도원동 1438 대곡사계절타운 ,,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5380582,35.81699621,169,,일반음식점,감탄계 숯불치킨 상인점,"대구광역시 달서구 월곡로51길 20, 1층 (상인동)",대구광역시 달서구 상인동 1403-10 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5434117,35.80719507,170,,일반음식점,감포어시장,대구광역시 달서구 미리샘길 104 (도원동),대구광역시 달서구 도원동 1446-1 ,053-639-3355,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5383451,35.84160312,171,,일반음식점,감포참가자미물회,"대구광역시 달서구 대명천로42길 12, 1층 (본리동)",대구광역시 달서구 본리동 83-5 ,,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5377671,35.81738744,172,,일반음식점,갑뿌상회,"대구광역시 달서구 월곡로53길 17, 1층 (상인동)",대구광역시 달서구 상인동 1402-1 ,053-636-2221,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5442655,35.83985102,173,,일반음식점,갑산식당,"대구광역시 달서구 당산로 27, 7동 3호 (본리동,(달서종합시장))",대구광역시 달서구 본리동 0145-0005 (달서종합시장) 7동 3호,053-621-6912,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5393005,35.84178914,174,,일반음식점,값진돈,"대구광역시 달서구 대명천로42길 27, 1층 (본리동)",대구광역시 달서구 본리동 65-6 ,,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5491048,35.84114046,175,,일반음식점,갓바위,"대구광역시 달서구 야외음악당로9길 66, 1층 7,8호 (성당동)",대구광역시 달서구 성당동 567-8 ,,,성당동,대구광역시 달서구 위생과,2024-05-30
128.4929476,35.8535124,176,,일반음식점,갓튀긴후라이드,"대구광역시 달서구 신당로 6, 1층 (신당동)",대구광역시 달서구 신당동 1818-1 ,053-591-5790,,신당동,대구광역시 달서구 위생과,2024-05-30
